Arrival_Date,State,District,Market,Commodity,Modal_Price
2023-08-09,Karnataka,Tumkur,Tumkur,Onion,1520
2023-09-13,Karnataka,Tumkur,Tumkur,Onion,2450
2023-09-16,Karnataka,Tumkur,Tumkur,Onion,2350
2023-09-20,Karnataka,Tumkur,Tumkur,Onion,2520
2023-09-22,Karnataka,Tumkur,Tumkur,Onion,2450
2023-09-25,Karnataka,Tumkur,Tumkur,Onion,2400
2024-07-05,Karnataka,Tumkur,Tumkur,Onion,3250
2024-09-18,Karnataka,Tumkur,Tumkur,Onion,4200
2025-02-27,Karnataka,Tumkur,Tumkur,Onion,2900
2025-05-14,Karnataka,Tumkur,Tumkur,Onion,2100
2025-05-21,Karnataka,Tumkur,Tumkur,Onion,2000
2025-05-23,Karnataka,Tumkur,Tumkur,Onion,2000
2025-06-17,Karnataka,Tumkur,Tumkur,Onion,2250
2025-06-19,Karnataka,Tumkur,Tumkur,Onion,2000
2025-07-02,Karnataka,Tumkur,Tumkur,Onion,2250
2025-07-08,Karnataka,Tumkur,Tumkur,Onion,2150
2025-07-17,Karnataka,Tumkur,Tumkur,Onion,1850
2025-07-21,Karnataka,Tumkur,Tumkur,Onion,2000
2025-07-31,Karnataka,Tumkur,Tumkur,Onion,2300
2025-09-08,Karnataka,Tumkur,Tumkur,Onion,2100
2025-09-17,Karnataka,Tumkur,Tumkur,Onion,1450
2025-09-19,Karnataka,Tumkur,Tumkur,Onion,1850
2025-09-29,Karnataka,Tumkur,Tumkur,Onion,2100
2025-09-30,Karnataka,Tumkur,Tumkur,Onion,1650
2023-07-13,Karnataka,Udupi,Udupi,Onion,2000
2023-07-14,Karnataka,Udupi,Udupi,Onion,2000
2023-07-15,Karnataka,Udupi,Udupi,Onion,2000
2023-07-17,Karnataka,Udupi,Udupi,Onion,2000
2023-07-18,Karnataka,Udupi,Udupi,Onion,2000
2023-07-19,Karnataka,Udupi,Udupi,Onion,2000
2023-07-20,Karnataka,Udupi,Udupi,Onion,2000
2023-07-21,Karnataka,Udupi,Udupi,Onion,2000
2023-07-24,Karnataka,Udupi,Udupi,Onion,2000
2023-07-25,Karnataka,Udupi,Udupi,Onion,2000
2023-07-26,Karnataka,Udupi,Udupi,Onion,2000
2023-07-27,Karnataka,Udupi,Udupi,Onion,2000
2023-07-28,Karnataka,Udupi,Udupi,Onion,2000
2023-07-31,Karnataka,Udupi,Udupi,Onion,2000
2023-08-01,Karnataka,Udupi,Udupi,Onion,2000
2023-08-02,Karnataka,Udupi,Udupi,Onion,2000
2023-08-04,Karnataka,Udupi,Udupi,Onion,2000
2023-08-05,Karnataka,Udupi,Udupi,Onion,2000
2023-08-07,Karnataka,Udupi,Udupi,Onion,2000
2023-08-08,Karnataka,Udupi,Udupi,Onion,2000
2023-08-09,Karnataka,Udupi,Udupi,Onion,2400
2023-08-10,Karnataka,Udupi,Udupi,Onion,2400
2023-08-11,Karnataka,Udupi,Udupi,Onion,2400
2023-08-14,Karnataka,Udupi,Udupi,Onion,2400
2023-08-18,Karnataka,Udupi,Udupi,Onion,2500
2023-08-19,Karnataka,Udupi,Udupi,Onion,2500
2023-08-21,Karnataka,Udupi,Udupi,Onion,2500
2023-08-25,Karnataka,Udupi,Udupi,Onion,3000
2023-08-28,Karnataka,Udupi,Udupi,Onion,3000
2023-08-29,Karnataka,Udupi,Udupi,Onion,3000
2023-08-30,Karnataka,Udupi,Udupi,Onion,3000
2023-08-31,Karnataka,Udupi,Udupi,Onion,3000
2023-09-01,Karnataka,Udupi,Udupi,Onion,3000
2023-09-02,Karnataka,Udupi,Udupi,Onion,3000
2023-09-04,Karnataka,Udupi,Udupi,Onion,3000
2023-09-05,Karnataka,Udupi,Udupi,Onion,3000
2023-09-08,Karnataka,Udupi,Udupi,Onion,2800
2023-09-11,Karnataka,Udupi,Udupi,Onion,2800
2023-09-13,Karnataka,Udupi,Udupi,Onion,2800
2023-09-14,Karnataka,Udupi,Udupi,Onion,2800
2023-09-15,Karnataka,Udupi,Udupi,Onion,2800
2023-09-16,Karnataka,Udupi,Udupi,Onion,2800
2023-09-18,Karnataka,Udupi,Udupi,Onion,2800
2023-09-20,Karnataka,Udupi,Udupi,Onion,2700
2023-09-21,Karnataka,Udupi,Udupi,Onion,2700
2023-09-22,Karnataka,Udupi,Udupi,Onion,2700
2023-09-25,Karnataka,Udupi,Udupi,Onion,2700
2023-09-26,Karnataka,Udupi,Udupi,Onion,2700
2023-09-29,Karnataka,Udupi,Udupi,Onion,2700
2023-09-30,Karnataka,Udupi,Udupi,Onion,2700
2024-06-28,Karnataka,Udupi,Udupi,Onion,4000
2024-06-29,Karnataka,Udupi,Udupi,Onion,4000
2024-07-01,Karnataka,Udupi,Udupi,Onion,4000
2024-07-02,Karnataka,Udupi,Udupi,Onion,4000
2024-07-03,Karnataka,Udupi,Udupi,Onion,3500
2024-07-04,Karnataka,Udupi,Udupi,Onion,3500
2024-07-05,Karnataka,Udupi,Udupi,Onion,3500
2024-07-06,Karnataka,Udupi,Udupi,Onion,3500
2024-07-08,Karnataka,Udupi,Udupi,Onion,3500
2024-07-09,Karnataka,Udupi,Udupi,Onion,3500
2024-07-10,Karnataka,Udupi,Udupi,Onion,3500
2024-07-11,Karnataka,Udupi,Udupi,Onion,3500
2024-07-12,Karnataka,Udupi,Udupi,Onion,3500
2024-07-15,Karnataka,Udupi,Udupi,Onion,3500
2024-07-18,Karnataka,Udupi,Udupi,Onion,4000
2024-07-19,Karnataka,Udupi,Udupi,Onion,4000
2024-07-20,Karnataka,Udupi,Udupi,Onion,4000
2024-07-22,Karnataka,Udupi,Udupi,Onion,4000
2024-07-24,Karnataka,Udupi,Udupi,Onion,3500
2024-07-25,Karnataka,Udupi,Udupi,Onion,3500
2024-07-26,Karnataka,Udupi,Udupi,Onion,3500
2024-07-29,Karnataka,Udupi,Udupi,Onion,3500
2024-08-05,Karnataka,Udupi,Udupi,Onion,3700
2024-08-06,Karnataka,Udupi,Udupi,Onion,3700
2024-08-08,Karnataka,Udupi,Udupi,Onion,3700
2024-08-09,Karnataka,Udupi,Udupi,Onion,3700
2024-08-12,Karnataka,Udupi,Udupi,Onion,3700
2024-08-13,Karnataka,Udupi,Udupi,Onion,3700
2024-08-22,Karnataka,Udupi,Udupi,Onion,4600
2024-08-23,Karnataka,Udupi,Udupi,Onion,4600
2024-08-27,Karnataka,Udupi,Udupi,Onion,4600
2024-08-28,Karnataka,Udupi,Udupi,Onion,4700
2024-08-30,Karnataka,Udupi,Udupi,Onion,4700
2024-08-31,Karnataka,Udupi,Udupi,Onion,4700
2024-09-02,Karnataka,Udupi,Udupi,Onion,4700
2024-09-03,Karnataka,Udupi,Udupi,Onion,4700
2024-09-04,Karnataka,Udupi,Udupi,Onion,4600
2024-09-05,Karnataka,Udupi,Udupi,Onion,4600
2024-09-09,Karnataka,Udupi,Udupi,Onion,4600
2024-09-10,Karnataka,Udupi,Udupi,Onion,4600
2024-09-12,Karnataka,Udupi,Udupi,Onion,5300
2024-09-13,Karnataka,Udupi,Udupi,Onion,5300
2024-09-17,Karnataka,Udupi,Udupi,Onion,5300
2024-09-19,Karnataka,Udupi,Udupi,Onion,5200
2024-09-20,Karnataka,Udupi,Udupi,Onion,5200
2024-09-21,Karnataka,Udupi,Udupi,Onion,5200
2024-09-23,Karnataka,Udupi,Udupi,Onion,5200
2024-09-24,Karnataka,Udupi,Udupi,Onion,5200
2024-09-26,Karnataka,Udupi,Udupi,Onion,5700
2024-09-27,Karnataka,Udupi,Udupi,Onion,5700
2024-09-30,Karnataka,Udupi,Udupi,Onion,5700
2025-02-24,Karnataka,Udupi,Udupi,Onion,3400
2025-02-27,Karnataka,Udupi,Udupi,Onion,3100
2025-02-28,Karnataka,Udupi,Udupi,Onion,3100
2025-03-03,Karnataka,Udupi,Udupi,Onion,3100
2025-03-04,Karnataka,Udupi,Udupi,Onion,3100
2025-03-13,Karnataka,Udupi,Udupi,Onion,2400
2025-03-14,Karnataka,Udupi,Udupi,Onion,2400
2025-03-15,Karnataka,Udupi,Udupi,Onion,2400
2025-03-17,Karnataka,Udupi,Udupi,Onion,2400
2025-03-18,Karnataka,Udupi,Udupi,Onion,2400
2025-03-19,Karnataka,Udupi,Udupi,Onion,2000
2025-03-20,Karnataka,Udupi,Udupi,Onion,2000
2025-03-24,Karnataka,Udupi,Udupi,Onion,2000
2025-03-25,Karnataka,Udupi,Udupi,Onion,2000
2025-03-26,Karnataka,Udupi,Udupi,Onion,1800
2025-03-27,Karnataka,Udupi,Udupi,Onion,1800
2025-04-03,Karnataka,Udupi,Udupi,Onion,1800
2025-04-04,Karnataka,Udupi,Udupi,Onion,1800
2025-04-05,Karnataka,Udupi,Udupi,Onion,1800
2025-04-07,Karnataka,Udupi,Udupi,Onion,1800
2025-04-08,Karnataka,Udupi,Udupi,Onion,1800
2025-04-09,Karnataka,Udupi,Udupi,Onion,2100
2025-04-15,Karnataka,Udupi,Udupi,Onion,2100
2025-04-16,Karnataka,Udupi,Udupi,Onion,1800
2025-04-19,Karnataka,Udupi,Udupi,Onion,1800
2025-04-21,Karnataka,Udupi,Udupi,Onion,1800
2025-04-22,Karnataka,Udupi,Udupi,Onion,1800
2025-04-28,Karnataka,Udupi,Udupi,Onion,1600
2025-05-07,Karnataka,Udupi,Udupi,Onion,1650
2025-05-12,Karnataka,Udupi,Udupi,Onion,1600
2025-05-14,Karnataka,Udupi,Udupi,Onion,1800
2025-05-16,Karnataka,Udupi,Udupi,Onion,1800
2025-05-17,Karnataka,Udupi,Udupi,Onion,1800
2025-05-19,Karnataka,Udupi,Udupi,Onion,1800
2025-05-20,Karnataka,Udupi,Udupi,Onion,1800
2025-05-21,Karnataka,Udupi,Udupi,Onion,1800
2025-05-22,Karnataka,Udupi,Udupi,Onion,1800
2025-05-23,Karnataka,Udupi,Udupi,Onion,1800
2025-05-26,Karnataka,Udupi,Udupi,Onion,1800
2025-05-27,Karnataka,Udupi,Udupi,Onion,1800
2025-05-28,Karnataka,Udupi,Udupi,Onion,1900
2025-05-30,Karnataka,Udupi,Udupi,Onion,1900
2025-05-31,Karnataka,Udupi,Udupi,Onion,1900
2025-06-02,Karnataka,Udupi,Udupi,Onion,1900
2025-06-03,Karnataka,Udupi,Udupi,Onion,1900
2025-06-04,Karnataka,Udupi,Udupi,Onion,2000
2025-06-09,Karnataka,Udupi,Udupi,Onion,2000
2025-06-10,Karnataka,Udupi,Udupi,Onion,2000
2025-06-11,Karnataka,Udupi,Udupi,Onion,2000
2025-06-12,Karnataka,Udupi,Udupi,Onion,2000
2025-06-13,Karnataka,Udupi,Udupi,Onion,2000
2025-06-16,Karnataka,Udupi,Udupi,Onion,2000
2025-06-17,Karnataka,Udupi,Udupi,Onion,2000
2025-06-18,Karnataka,Udupi,Udupi,Onion,1800
2025-06-20,Karnataka,Udupi,Udupi,Onion,1800
2025-06-21,Karnataka,Udupi,Udupi,Onion,1800
2025-06-23,Karnataka,Udupi,Udupi,Onion,1800
2025-06-24,Karnataka,Udupi,Udupi,Onion,1800
2025-06-25,Karnataka,Udupi,Udupi,Onion,1900
2025-08-30,Karnataka,Udupi,Udupi,Onion,1500
2025-09-01,Karnataka,Udupi,Udupi,Onion,1500
2025-09-02,Karnataka,Udupi,Udupi,Onion,1500
2025-09-03,Karnataka,Udupi,Udupi,Onion,2300
2025-09-06,Karnataka,Udupi,Udupi,Onion,2300
2025-09-08,Karnataka,Udupi,Udupi,Onion,2300
2025-09-11,Karnataka,Udupi,Udupi,Onion,1500
2025-09-12,Karnataka,Udupi,Udupi,Onion,1500
2025-09-15,Karnataka,Udupi,Udupi,Onion,1500
2025-09-16,Karnataka,Udupi,Udupi,Onion,1500
2025-09-17,Karnataka,Udupi,Udupi,Onion,2200
2025-09-18,Karnataka,Udupi,Udupi,Onion,2200
2025-09-19,Karnataka,Udupi,Udupi,Onion,2200
2025-09-20,Karnataka,Udupi,Udupi,Onion,2200
2025-09-22,Karnataka,Udupi,Udupi,Onion,2200
2025-09-23,Karnataka,Udupi,Udupi,Onion,2200
2025-09-29,Karnataka,Udupi,Udupi,Onion,2000
2025-09-30,Karnataka,Udupi,Udupi,Onion,2000
2023-08-07,Karnataka,Hassan,Arasikere,Tomato,8000
2023-08-24,Karnataka,Hassan,Arasikere,Tomato,2000
2023-09-25,Karnataka,Hassan,Arasikere,Tomato,500
2023-09-27,Karnataka,Hassan,Arasikere,Tomato,1500
2023-09-29,Karnataka,Hassan,Arasikere,Tomato,500
2023-09-30,Karnataka,Hassan,Arasikere,Tomato,600
2024-07-23,Karnataka,Hassan,Arasikere,Tomato,1200
2024-07-24,Karnataka,Hassan,Arasikere,Tomato,900
2024-07-25,Karnataka,Hassan,Arasikere,Tomato,950
2024-07-29,Karnataka,Hassan,Arasikere,Tomato,800
2024-07-31,Karnataka,Hassan,Arasikere,Tomato,6000
2024-08-06,Karnataka,Hassan,Arasikere,Tomato,667
2024-08-08,Karnataka,Hassan,Arasikere,Tomato,667
2024-08-09,Karnataka,Hassan,Arasikere,Tomato,667
2024-08-12,Karnataka,Hassan,Arasikere,Tomato,1200
2024-08-19,Karnataka,Hassan,Arasikere,Tomato,600
2024-08-26,Karnataka,Hassan,Arasikere,Tomato,1500
2024-08-29,Karnataka,Hassan,Arasikere,Tomato,600
2024-08-31,Karnataka,Hassan,Arasikere,Tomato,1000
2024-09-09,Karnataka,Hassan,Arasikere,Tomato,8000
2024-09-17,Karnataka,Hassan,Arasikere,Tomato,1000
2024-09-21,Karnataka,Hassan,Arasikere,Tomato,800
2024-09-30,Karnataka,Hassan,Arasikere,Tomato,3000
2023-08-04,Karnataka,Chikmagalur,Bagepalli,Tomato,1200
2023-08-05,Karnataka,Chikmagalur,Bagepalli,Tomato,1200
2023-08-06,Karnataka,Chikmagalur,Bagepalli,Tomato,1100
2023-08-07,Karnataka,Chikmagalur,Bagepalli,Tomato,1000
2023-08-08,Karnataka,Chikmagalur,Bagepalli,Tomato,1200
2023-08-09,Karnataka,Chikmagalur,Bagepalli,Tomato,1000
2023-08-10,Karnataka,Chikmagalur,Bagepalli,Tomato,450
2023-08-11,Karnataka,Chikmagalur,Bagepalli,Tomato,400
2023-08-12,Karnataka,Chikmagalur,Bagepalli,Tomato,500
2023-08-13,Karnataka,Chikmagalur,Bagepalli,Tomato,800
2023-08-14,Karnataka,Chikmagalur,Bagepalli,Tomato,800
2023-08-17,Karnataka,Chikmagalur,Bagepalli,Tomato,400
2023-08-18,Karnataka,Chikmagalur,Bagepalli,Tomato,300
2023-08-19,Karnataka,Chikmagalur,Bagepalli,Tomato,450
2023-08-20,Karnataka,Chikmagalur,Bagepalli,Tomato,370
2023-08-21,Karnataka,Chikmagalur,Bagepalli,Tomato,380
2023-08-22,Karnataka,Chikmagalur,Bagepalli,Tomato,400
2023-08-23,Karnataka,Chikmagalur,Bagepalli,Tomato,300
2023-08-24,Karnataka,Chikmagalur,Bagepalli,Tomato,250
2023-08-25,Karnataka,Chikmagalur,Bagepalli,Tomato,200
2023-08-26,Karnataka,Chikmagalur,Bagepalli,Tomato,300
2023-08-27,Karnataka,Chikmagalur,Bagepalli,Tomato,300
2023-08-28,Karnataka,Chikmagalur,Bagepalli,Tomato,260
2023-08-29,Karnataka,Chikmagalur,Bagepalli,Tomato,250
2023-08-30,Karnataka,Chikmagalur,Bagepalli,Tomato,250
2023-08-31,Karnataka,Chikmagalur,Bagepalli,Tomato,150
2023-09-01,Karnataka,Chikmagalur,Bagepalli,Tomato,150
2023-09-02,Karnataka,Chikmagalur,Bagepalli,Tomato,1800
2023-09-04,Karnataka,Chikmagalur,Bagepalli,Tomato,1000
2023-09-05,Karnataka,Chikmagalur,Bagepalli,Tomato,1200
2023-09-06,Karnataka,Chikmagalur,Bagepalli,Tomato,800
2023-09-08,Karnataka,Chikmagalur,Bagepalli,Tomato,1155
2023-09-11,Karnataka,Chikmagalur,Bagepalli,Tomato,1250
2023-09-12,Karnataka,Chikmagalur,Bagepalli,Tomato,1000
2023-09-13,Karnataka,Chikmagalur,Bagepalli,Tomato,1000
2023-09-14,Karnataka,Chikmagalur,Bagepalli,Tomato,1100
2024-07-24,Karnataka,Chikmagalur,Bagepalli,Tomato,1923
2024-07-25,Karnataka,Chikmagalur,Bagepalli,Tomato,2000
2024-07-26,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-07-27,Karnataka,Chikmagalur,Bagepalli,Tomato,1539
2024-07-28,Karnataka,Chikmagalur,Bagepalli,Tomato,1539
2024-07-29,Karnataka,Chikmagalur,Bagepalli,Tomato,1539
2024-07-30,Karnataka,Chikmagalur,Bagepalli,Tomato,1615
2024-07-31,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-08-05,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-08-06,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-08-07,Karnataka,Chikmagalur,Bagepalli,Tomato,1923
2024-08-08,Karnataka,Chikmagalur,Bagepalli,Tomato,1308
2024-08-09,Karnataka,Chikmagalur,Bagepalli,Tomato,1308
2024-08-10,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-08-11,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-08-12,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-08-13,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-08-14,Karnataka,Chikmagalur,Bagepalli,Tomato,1462
2024-08-20,Karnataka,Chikmagalur,Bagepalli,Tomato,1308
2024-08-21,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-08-22,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-08-29,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-08-30,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-08-31,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-09-01,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-02,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-03,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-04,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-06,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-07,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-08,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-09-09,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-10,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-11,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-09-12,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-13,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-16,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-09-17,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-18,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-19,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-20,Karnataka,Chikmagalur,Bagepalli,Tomato,1231
2024-09-21,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-09-22,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-23,Karnataka,Chikmagalur,Bagepalli,Tomato,1154
2024-09-24,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-25,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-09-26,Karnataka,Chikmagalur,Bagepalli,Tomato,1462
2024-09-27,Karnataka,Chikmagalur,Bagepalli,Tomato,1538
2024-09-28,Karnataka,Chikmagalur,Bagepalli,Tomato,1385
2024-09-29,Karnataka,Chikmagalur,Bagepalli,Tomato,1539
2024-09-30,Karnataka,Chikmagalur,Bagepalli,Tomato,1462
2023-08-04,Karnataka,Kolar,Bangarpet,Tomato,6200
2023-08-07,Karnataka,Kolar,Bangarpet,Tomato,5000
2023-08-09,Karnataka,Kolar,Bangarpet,Tomato,4700
2023-08-10,Karnataka,Kolar,Bangarpet,Tomato,4700
2023-08-11,Karnataka,Kolar,Bangarpet,Tomato,3200
2023-08-12,Karnataka,Kolar,Bangarpet,Tomato,3200
2023-08-14,Karnataka,Kolar,Bangarpet,Tomato,3500
2023-08-15,Karnataka,Kolar,Bangarpet,Tomato,3200
2023-08-16,Karnataka,Kolar,Bangarpet,Tomato,3200
2023-08-17,Karnataka,Kolar,Bangarpet,Tomato,2000
2023-08-18,Karnataka,Kolar,Bangarpet,Tomato,1800
2023-08-19,Karnataka,Kolar,Bangarpet,Tomato,2200
2023-08-25,Karnataka,Kolar,Bangarpet,Tomato,1300
2023-08-28,Karnataka,Kolar,Bangarpet,Tomato,1600
2023-08-29,Karnataka,Kolar,Bangarpet,Tomato,1600
2023-08-30,Karnataka,Kolar,Bangarpet,Tomato,900
2023-08-31,Karnataka,Kolar,Bangarpet,Tomato,1000
2023-09-01,Karnataka,Kolar,Bangarpet,Tomato,1000
2023-09-02,Karnataka,Kolar,Bangarpet,Tomato,900
2023-09-04,Karnataka,Kolar,Bangarpet,Tomato,800
2023-09-05,Karnataka,Kolar,Bangarpet,Tomato,800
2023-09-06,Karnataka,Kolar,Bangarpet,Tomato,600
2023-09-08,Karnataka,Kolar,Bangarpet,Tomato,600
2023-09-09,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-11,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-12,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-13,Karnataka,Kolar,Bangarpet,Tomato,500
2023-09-14,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-18,Karnataka,Kolar,Bangarpet,Tomato,500
2023-09-19,Karnataka,Kolar,Bangarpet,Tomato,500
2023-09-20,Karnataka,Kolar,Bangarpet,Tomato,600
2023-09-21,Karnataka,Kolar,Bangarpet,Tomato,500
2023-09-22,Karnataka,Kolar,Bangarpet,Tomato,500
2023-09-23,Karnataka,Kolar,Bangarpet,Tomato,500
2023-09-25,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-26,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-27,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-28,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-29,Karnataka,Kolar,Bangarpet,Tomato,700
2023-09-30,Karnataka,Kolar,Bangarpet,Tomato,500
2024-07-24,Karnataka,Kolar,Bangarpet,Tomato,4200
2024-07-25,Karnataka,Kolar,Bangarpet,Tomato,5000
2024-07-26,Karnataka,Kolar,Bangarpet,Tomato,4500
2024-07-27,Karnataka,Kolar,Bangarpet,Tomato,5500
2024-07-29,Karnataka,Kolar,Bangarpet,Tomato,5500
2024-07-30,Karnataka,Kolar,Bangarpet,Tomato,3500
2024-07-31,Karnataka,Kolar,Bangarpet,Tomato,3500
2024-08-05,Karnataka,Kolar,Bangarpet,Tomato,2200
2024-08-06,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-08-07,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-08-08,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-08-09,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-08-10,Karnataka,Kolar,Bangarpet,Tomato,2200
2024-08-13,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-08-14,Karnataka,Kolar,Bangarpet,Tomato,2600
2024-08-15,Karnataka,Kolar,Bangarpet,Tomato,2500
2024-08-16,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-08-17,Karnataka,Kolar,Bangarpet,Tomato,3200
2024-08-28,Karnataka,Kolar,Bangarpet,Tomato,2200
2024-08-30,Karnataka,Kolar,Bangarpet,Tomato,1700
2024-08-31,Karnataka,Kolar,Bangarpet,Tomato,1700
2024-09-02,Karnataka,Kolar,Bangarpet,Tomato,2200
2024-09-05,Karnataka,Kolar,Bangarpet,Tomato,2200
2024-09-06,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-10,Karnataka,Kolar,Bangarpet,Tomato,2200
2024-09-12,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-13,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-16,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-17,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-18,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-19,Karnataka,Kolar,Bangarpet,Tomato,2550
2024-09-20,Karnataka,Kolar,Bangarpet,Tomato,2700
2024-09-21,Karnataka,Kolar,Bangarpet,Tomato,4000
2024-09-23,Karnataka,Kolar,Bangarpet,Tomato,3500
2024-09-24,Karnataka,Kolar,Bangarpet,Tomato,3500
2024-09-25,Karnataka,Kolar,Bangarpet,Tomato,3500
2024-09-27,Karnataka,Kolar,Bangarpet,Tomato,4500
2024-09-30,Karnataka,Kolar,Bangarpet,Tomato,3500
2025-09-10,Karnataka,Kolar,Bangarpet,Tomato,2300
2025-09-11,Karnataka,Kolar,Bangarpet,Tomato,1900
2025-09-12,Karnataka,Kolar,Bangarpet,Tomato,2000
2025-09-13,Karnataka,Kolar,Bangarpet,Tomato,1200
2025-09-15,Karnataka,Kolar,Bangarpet,Tomato,1300
2025-09-16,Karnataka,Kolar,Bangarpet,Tomato,1500
2025-09-17,Karnataka,Kolar,Bangarpet,Tomato,1330
2025-09-18,Karnataka,Kolar,Bangarpet,Tomato,1130
2025-09-19,Karnataka,Kolar,Bangarpet,Tomato,2000
2025-09-20,Karnataka,Kolar,Bangarpet,Tomato,1000
2025-09-22,Karnataka,Kolar,Bangarpet,Tomato,3000
2025-09-23,Karnataka,Kolar,Bangarpet,Tomato,2000
2025-09-24,Karnataka,Kolar,Bangarpet,Tomato,2000
2025-09-25,Karnataka,Kolar,Bangarpet,Tomato,2000
2025-09-26,Karnataka,Kolar,Bangarpet,Tomato,1000
2025-09-27,Karnataka,Kolar,Bangarpet,Tomato,1600
2025-09-29,Karnataka,Kolar,Bangarpet,Tomato,1600
2023-08-04,Karnataka,Belgaum,Belgaum,Tomato,8000
2023-08-05,Karnataka,Belgaum,Belgaum,Tomato,8000
2023-08-07,Karnataka,Belgaum,Belgaum,Tomato,8000
2023-08-08,Karnataka,Belgaum,Belgaum,Tomato,7000
2023-08-09,Karnataka,Belgaum,Belgaum,Tomato,7000
2023-08-10,Karnataka,Belgaum,Belgaum,Tomato,6000
2023-08-11,Karnataka,Belgaum,Belgaum,Tomato,6000
2023-08-12,Karnataka,Belgaum,Belgaum,Tomato,6000
2023-08-16,Karnataka,Belgaum,Belgaum,Tomato,6000
2023-08-17,Karnataka,Belgaum,Belgaum,Tomato,6000
2023-08-18,Karnataka,Belgaum,Belgaum,Tomato,5500
2023-08-19,Karnataka,Belgaum,Belgaum,Tomato,6000
2023-08-21,Karnataka,Belgaum,Belgaum,Tomato,5000
2023-08-23,Karnataka,Belgaum,Belgaum,Tomato,5800
2023-08-29,Karnataka,Belgaum,Belgaum,Tomato,3300
2023-08-30,Karnataka,Belgaum,Belgaum,Tomato,3300
2023-09-01,Karnataka,Belgaum,Belgaum,Tomato,1900
2023-09-02,Karnataka,Belgaum,Belgaum,Tomato,1900
2023-09-04,Karnataka,Belgaum,Belgaum,Tomato,1900
2023-09-05,Karnataka,Belgaum,Belgaum,Tomato,2250
2023-09-06,Karnataka,Belgaum,Belgaum,Tomato,2300
2023-09-08,Karnataka,Belgaum,Belgaum,Tomato,2300
2023-09-09,Karnataka,Belgaum,Belgaum,Tomato,2300
2023-09-12,Karnataka,Belgaum,Belgaum,Tomato,2400
2023-09-13,Karnataka,Belgaum,Belgaum,Tomato,1800
2023-09-14,Karnataka,Belgaum,Belgaum,Tomato,1800
2023-09-15,Karnataka,Belgaum,Belgaum,Tomato,1800
